Cust_ID,Company ,Plan,Monthly_Rev,JoinDate,Status 
C-2761,Corp_834,Basic,$29.00,2023/10/01,Churned,,
C-3560,Corp_835,Pro,29,20-Feb-2023,Churned,,
C-5639,Corp_836,Enterprise,99,2023/08/14,Churned,,
C-5043,Corp_837,enterprise,99,28-Feb-2023,  Active ,,
C-4528,Corp_838,Basic,$99.00,2024/07/20,Paused,,
C-9253,Corp_839,Enterprise,$499.00,01-Mar-2024,  Active ,,
C-3393,Corp_840,enterprise,29,2024/05/23,  Active ,,
C-8597,Corp_841,Pro,99,2023/06/02,Churned,,
C-3060,Corp_842,Enterprise,499,2024/06/02,Paused,,
C-1472,Corp_843,enterprise,99,03-Jul-2024,  Active ,,
C-3942,Corp_844,Pro,29,08-Oct-2024,Active,,
C-8149,Corp_845,Enterprise,29,14-Mar-2024,Active,,
C-7619,Corp_846,enterprise,99,2023/01/27,Active,,
C-6455,Corp_847,Pro,$99.00,27-Sep-2024,Active,,
C-3734,Corp_848,enterprise,29 USD,2023/12/28,Paused,,
C-9088,Corp_849,  Pro  ,499,02-Aug-2023,  Active ,,
C-1905,Corp_850,Enterprise,99,2024/09/05,Active,,
C-6770,Corp_851,Pro,499,2023/11/25,  Active ,,
C-7381,Corp_852,Pro,99,01-Jan-2024,  Active ,,
C-3024,Corp_853,Basic,99,2023/03/22,Paused,,
C-3380,Corp_854,Enterprise,499,17-Jan-2023,Active,,
C-3374,Corp_855,  Pro  ,$99.00,2023/10/30,Paused,,
C-5723,Corp_856,  Pro  ,499,2023/07/05,Paused,,
C-2540,Corp_857,  Pro  ,29,2024/02/04,  Active ,,
C-7066,Corp_858,  Pro  ,499,2023/12/27,Active,,
C-7332,Corp_859,Enterprise,99,22-Mar-2023,  Active ,,
C-2463,Corp_860,enterprise,499,03-Sep-2024,Churned,,
C-6652,Corp_861,Pro,99,03-Jul-2023,Active,,
C-3544,Corp_862,Basic,499,08-Jan-2024,Paused,,
C-7801,Corp_863,Basic,499,2024/06/11,Churned,,
,Corp_864,  Pro  ,99,2023/06/25,Paused,,
C-3528,Corp_865,  Pro  ,$99.00,2023/10/13,  Active ,,
C-2789,Corp_866,Basic,$499.00,2023/04/26,Paused,,
C-7815,Corp_867,Basic,$99.00,09-Apr-2024,Paused,,
C-3697,Corp_868,Enterprise,99,03-Mar-2024,  Active ,,
C-2548,Corp_869,enterprise,99,2023/02/18,  Active ,,
C-5514,Corp_870,Enterprise,499,24-Apr-2024,Active,,
C-4223,Corp_871,Basic,$499.00,2023/10/28,Churned,,
C-8142,Corp_872,Enterprise,29,03-May-2023,Active,,
C-7335,Corp_873,enterprise,29,12-Nov-2023,Paused,,
C-6482,Corp_874,Enterprise,29,2023/03/10,Churned,,
,Corp_875,enterprise,499,24-Jun-2023,Paused,,
C-9788,Corp_876,  Pro  ,99,2023/02/10,Churned,,
C-4519,Corp_877,enterprise,499 USD,19-Feb-2024,  Active ,,
C-2570,Corp_878,Pro,499,06-Apr-2024,Active,,
C-2665,Corp_879,enterprise,499 USD,13-Jan-2024,Paused,,
C-8572,Corp_880,Enterprise,499,2024/01/10,Churned,,
C-5060,Corp_881,Pro,499,03-Apr-2024,Churned,,
C-9189,Corp_882,enterprise,29,2023/03/16,Active,,
C-1412,Corp_883,  Pro  ,$99.00,18-Nov-2023,Paused,,
C-1714,Corp_884,Basic,$29.00,17-Mar-2023,Active,,
C-4560,Corp_885,Basic,499,2023/08/17,Active,,
C-1187,Corp_886,  Pro  ,499,2023/05/05,  Active ,,
C-5219,Corp_887,Pro,29,11-Mar-2024,Churned,,
C-5148,Corp_888,  Pro  ,499,2024/06/22,Paused,,
C-3898,Corp_889,Pro,29,2023/05/14,Paused,,
C-7498,Corp_890,Pro,499 USD,2024/02/26,Active,,
,Corp_891,  Pro  ,$29.00,29-Nov-2023,  Active ,,
C-3073,Corp_892,enterprise,99,09-Feb-2023,Active,,
C-2288,Corp_893,  Pro  ,$99.00,04-Oct-2024,Active,,
C-5582,Corp_894,Basic,$99.00,2024/08/27,Active,,
C-6895,Corp_895,Pro,499,2024/06/07,Churned,,
C-8214,Corp_896,  Pro  ,499,2024/08/27,Paused,,
C-2179,Corp_897,Enterprise,$99.00,23-Sep-2023,Active,,
C-8449,Corp_898,Basic,499,05-Apr-2024,Paused,,
C-2155,Corp_899,enterprise,499,01-Jun-2024,Churned,,
C-1961,Corp_900,Basic,29,17-Jun-2023,  Active ,,
C-9050,Corp_901,enterprise,29,08-Jan-2024,  Active ,,
C-1681,Corp_902,enterprise,499,31-Oct-2024,  Active ,,
C-8134,Corp_903,enterprise,$29.00,29-Mar-2023,Paused,,
C-8496,Corp_904,  Pro  ,29,2024/01/15,Churned,,
C-5745,Corp_905,Enterprise,29,2023/06/11,Paused,,
C-5437,Corp_906,  Pro  ,29,04-Aug-2024,Paused,,
C-5749,Corp_907,Pro,$29.00,15-Oct-2024,Paused,,
C-7915,Corp_908,Basic,99,2024/05/22,Active,,
C-2480,Corp_909,Basic,99,05-May-2023,Paused,,
C-2895,Corp_910,Pro,29,25-Aug-2023,Active,,
C-5872,Corp_911,  Pro  ,99,14-Jul-2024,Paused,,
C-9662,Corp_912,  Pro  ,499,25-Jul-2024,Churned,,
C-2323,Corp_913,Enterprise,29,07-Aug-2023,Active,,
C-7185,Corp_914,Enterprise,29,17-Mar-2024,Active,,
C-7271,Corp_915,Enterprise,499,2023/04/18,Paused,,
C-9362,Corp_916,  Pro  ,$29.00,28-Jun-2024,Churned,,
C-8463,Corp_917,Enterprise,99,29-Jan-2024,  Active ,,
C-6738,Corp_918,  Pro  ,499,18-May-2024,Active,,
C-3407,Corp_919,Basic,499,01-Mar-2024,Active,,
C-2451,Corp_920,Basic,499,2024/01/02,Paused,,
C-5079,Corp_921,Enterprise,29,20-Oct-2023,  Active ,,
C-3577,Corp_922,Enterprise,499,2023/07/20,  Active ,,
C-4343,Corp_923,  Pro  ,499,2024/06/20,  Active ,,
C-9404,Corp_924,  Pro  ,29,2024/03/06,Paused,,
C-8167,Corp_925,Pro,29,24-Mar-2024,  Active ,,
C-9686,Corp_926,Basic,$99.00,14-Oct-2024,Paused,,
C-9101,Corp_927,  Pro  ,29,2023/02/05,Paused,,
C-2387,Corp_928,enterprise,$29.00,2023/02/05,Paused,,
C-3002,Corp_929,  Pro  ,29,13-Feb-2023,Active,,
C-9314,Corp_930,Pro,499,10-Mar-2024,Paused,,
C-2811,Corp_931,Basic,29,2023/10/27,Churned,,
C-9278,Corp_932,Enterprise,$499.00,2023/02/09,Active,,
C-7010,Corp_933,Pro,499,2023/07/05,  Active ,,
C-1722,Corp_934,Pro,499,2023/05/16,  Active ,,
C-4265,Corp_935,enterprise,499,01-Dec-2024,Paused,,
C-1814,Corp_936,enterprise,99,2024/05/23,Active,,
C-1051,Corp_937,Enterprise,29,2024/06/25,Churned,,
C-7488,Corp_938,Pro,99,24-Mar-2024,Churned,,
C-5117,Corp_939,Enterprise,499,2023/03/06,Active,,
C-6942,Corp_940,Basic,499,16-Oct-2023,Churned,,
,Corp_941,Basic,99,06-Jul-2024,Active,,
C-5374,Corp_942,Pro,29,18-Oct-2024,Active,,
,Corp_943,Enterprise,99 USD,25-Nov-2023,Paused,,
C-7232,Corp_944,Pro,29,25-Sep-2023,Churned,,
C-5978,Corp_945,Basic,99,22-Jan-2024,Churned,,
C-6819,Corp_946,enterprise,499,2023/11/14,  Active ,,
C-7729,Corp_947,  Pro  ,99,2024/11/13,Paused,,
C-9823,Corp_948,Enterprise,$99.00,24-Jan-2023,Churned,,
C-4188,Corp_949,Enterprise,499,07-Apr-2023,Paused,,
C-6728,Corp_950,Pro,$29.00,29-Nov-2024,Paused,,
C-8230,Corp_951,enterprise,99 USD,01-Dec-2024,Churned,,
C-3076,Corp_952,enterprise,29,2023/11/10,Paused,,
C-3076,Corp_952,enterprise,29,2023/11/10,Paused,,
C-1272,Corp_953,enterprise,$29.00,12-Jul-2023,Active,,
C-2758,Corp_954,Basic,499,22-Aug-2024,Active,,
C-5616,Corp_955,  Pro  ,29,18-Oct-2023,Churned,,
C-2786,Corp_956,  Pro  ,29,16-Sep-2023,  Active ,,
C-4627,Corp_957,Enterprise,499,2024/10/31,Paused,,
C-9079,Corp_958,enterprise,29,26-Jul-2024,Paused,,
C-2207,Corp_959,  Pro  ,499,07-Aug-2023,Churned,,
C-9031,Corp_960,Basic,$499.00,02-Nov-2024,Active,,
C-2608,Corp_961,Pro,99,20-Jun-2023,Active,,
C-9605,Corp_962,Pro,99,28-May-2023,Paused,,
C-2555,Corp_963,Enterprise,499,07-Nov-2024,Active,,
C-7307,Corp_964,Basic,29,17-Apr-2024,Paused,,
C-2530,Corp_965,Enterprise,$29.00,17-Aug-2023,Paused,,
C-2530,Corp_965,Enterprise,$29.00,17-Aug-2023,Paused,,
C-8539,Corp_966,Enterprise,29,2023/01/25,Active,,
C-6746,Corp_967,  Pro  ,99,22-Dec-2023,  Active ,,
C-5421,Corp_968,Basic,29,2023/12/14,  Active ,,
C-2477,Corp_969,Enterprise,499,2023/07/07,Churned,,
C-2147,Corp_970,Basic,99,26-Apr-2023,  Active ,,
C-8913,Corp_971,Basic,499,31-Jan-2024,Churned,,
C-6429,Corp_972,Pro,99,2023/06/08,Paused,,
C-7126,Corp_973,enterprise,499,2024/02/02,Active,,
C-2733,Corp_974,Pro,$99.00,27-Jun-2024,Paused,,
C-1808,Corp_975,Basic,99,2024/03/11,Paused,,
C-2909,Corp_976,Basic,29 USD,10-Nov-2023,Churned,,
C-8400,Corp_977,Pro,$29.00,2024/04/12,Paused,,
C-1214,Corp_978,Pro,99 USD,2024/05/11,Paused,,
C-9643,Corp_979,Pro,499,12-Aug-2024,Churned,,
C-4984,Corp_980,  Pro  ,99,12-Aug-2023,Active,,
C-4505,Corp_981,Pro,29 USD,05-Jul-2023,Churned,,
C-2128,Corp_982,Pro,499,2024/08/15,Churned,,
C-8273,Corp_983,Basic,99,2023/01/23,Churned,,
,Corp_984,Enterprise,499,27-Apr-2024,  Active ,,
C-3112,Corp_985,Pro,$99.00,2024/05/04,Active,,
C-3112,Corp_986,  Pro  ,99,25-Aug-2023,Paused,,
C-8746,Corp_987,  Pro  ,29,2023/07/03,Paused,,
C-3234,Corp_988,  Pro  ,99 USD,06-May-2024,  Active ,,
C-1836,Corp_989,Basic,99,2024/09/19,  Active ,,
C-1565,Corp_990,  Pro  ,99,27-Jun-2024,Active,,
,Corp_991,Basic,29,13-Jul-2023,  Active ,,
C-5106,Corp_992,  Pro  ,$29.00,2023/03/03,Active,,
C-5363,Corp_993,Basic,499,2024/02/06,Paused,,
C-3287,Corp_994,Enterprise,$499.00,08-Aug-2024,Active,,
C-7163,Corp_995,  Pro  ,99,10-Aug-2023,Churned,,
C-5408,Corp_996,  Pro  ,99,2024/03/18,Churned,,
C-3706,Corp_997,  Pro  ,99,2024/02/12,Churned,,
C-8869,Corp_998,enterprise,$29.00,2024/04/24,  Active ,,
C-5291,Corp_999,Pro,499,14-Jun-2023,Paused,,
C-5223,Corp_1000,  Pro  ,99,2023/09/20,Paused,,
